label,comments,ID,id
0,"bạn viết rành mạch , rõ ràng đc ko ???",424.0,
0,ko tại bàn phím telex nó tự chỉnh ays,425.0,
0,tôi thề là tôi ko hiểu ý ông viết j luôn,426.0,
3,toàn bọn cali nó khích có ngu mới tin ,427.0,
-1,ko hiểu bro?,428.0,
3,Cali đúng mak cali là bán nc ko được ls ak,429.0,
3,toàn ac clon của bọn TQ đấy nên đừng quan tâm,430.0,
3,mấy tk cali muốn chia rẽ tình cảm ae 3 miền ấy mà,431.0,
3,kèo này t theo parky,432.0,
2,Gia phả thằng này hình tròn ,433.0,
-1,ồhhhh cali ko bỏ con:),435.0,
-1,ồ vậy à cali,436.0,
0,Máy giặt nằm ngang,437.0,
-1,cali con:)),438.0,
-1,Nam.kiki,439.0,
2,Gia phả hình tròn ,440.0,
2,30/4/1975 chúng mày chạy như chó,441.0,
3,Cali lớn r bt suy nghĩ tí đi về t cho bú sữa,442.0,
-1,đỉnh,443.0,
-1,Parque,444.0,
0,Tội con tôi là con lai Mỹ,445.0,
-1,Cali,446.0,
3,theo mà liếm giày đi cali,447.0,
-1,bỏ phe namkiki chạy theo Bắc à,448.0,
2,"Việt Nam nhân dân ái quốc hiện sử xưa nằm ngay trong tim tiền nhân bao năm, chẳng ngờ hậu thế chỉ vì một câu chia rẽ non sông",449.0,
-1,ngoan thế cho cục xương gặm nhé nguỵ con,450.0,
0,cay quá rùi uống nước cho bớt cay đi bạn ,451.0,
0,thế bạn có nước ko,452.0,
2,còn mày muốn uống cũng không có nước để uống,453.0,
3,có 1 bô này húp anh kẻo parky giành hết,454.0,
2,gia phả bạn trên trời nhìn xuống thấy vậy hạnh phúc nhỉ,455.0,
3,trong nam tụi tao toàn uống nước lọc thui đâu có uống nước pịa như ai kia,456.0,
2,tôi cũng người nam thấy nhiều nước không có nước như bạn lắm,457.0,
2,cali kiêm chả thằng bỏ con à domli à,458.0,
2,tôm sông sứa biển,459.0,
-1,vì m cũng là paky...kkk,460.0,
-1,cận huyết,463.0,
-1,nammki là đom đóm,465.0,
-1,ô namkiki,467.0,
-1,M theo mỹ cali rồi lm j còn cửa,468.0,
-1,fan dom 5cu,470.0,
-1,cho phải theo chủ nha,472.0,
-1,ờm nước của m đâu ,473.0,
-1,Bọn Nô lệ pháp,475.0,
-1,ko theo bố mỉ nx à s lại theo cs r,477.0,
3,Còn namkiki theo cali :))),478.0,
-1,Thì ?,479.0,
3,Nam kay toàn bọn ko cha cho ăn học vậy ah ,480.0,
2,"im lặng nào cô bé bán thân, tí anh cho xương",481.0,
0,đéo ai cho m theo,483.0,
3,tụi parky cắn quá ngoan nào tí toi ăn trưa còn sương cho ,484.0,
3,tộc khmer cút,485.0,
-1,ngoan tí anh cho sương,486.0,
2,có lớn không có khôn,487.0,
0,Alo m cỏ m mọc đến đâu r,488.0,
0,Nuôi con 5 triệu là sao vậy ko hiểu,489.0,
-1,@Sammiiiii bài này này ,490.0,
0,đom đóm cay đải dó,491.0,
3,parky đỉnh thật,492.0,
3,parky chửi thấm thiệt,493.0,
-1,vip,496.0,
0,Khét zậy ta,499.0,
0,Nhìn quả tên là thấy chất rồi ,500.0,
0,kiki ngoan tí về nhà t cho xương,502.0,
0,mình thấy bố mẹ bạn giống nhau đó,503.0,
-1,"""matsaigon""",504.0,
0,hà nội ăn bobo cho ngựa,505.0,
3,những thằng kêu parky hay namkiki j đấy như CI phân biệt miền à 3 miền ở VN là ae 1 nhà mà,506.0,
2,"Kệ đi bạn, gia phả hình tròn chấp làm gì",507.0,
-1,"bọn nó vì tiền , gây war kiếm live bạn ạ .",508.0,
-1,Tag Jack voooooooooooooooooooo,509.0,
3,Parky rap battle,510.0,
0,Bài cho người nghe chứ đâu phải sv nghe ,513.0,
-1,pbvm vừa thôi,515.0,
-1,Sao m không nói bọn kia ý,516.0,
0,nô lệ cali mất nước,517.0,
3,Đúng là parky,520.0,
3,nó là cali ko ng mk nhé,522.0,
-1,cali là gì vậy ạ gt cho mik vs,523.0,
2,bọn phổng đạn dẫn giặc về đánh đất nước,524.0,
-1,ở miền nam hả,525.0,
0,viết tắt từ California ở Mỹ,526.0,
3,nên phản là cali chứ bảo namky bạn lại bị chửi đấy,527.0,
-1,là phản động,528.0,
-1,2 con cali,529.0,
0,Những cmt như thế này thì tốt nhất đừng cmt lại làm gì kệ nó đi,530.0,
3,Namkiki là sao vậy b mk thấy mấy đứa này hay đi phân tộc lắm nè b,531.0,
0,Nó là bọn phản động công kích k phải người Việt Nam bạn ơi đừng nói như vậy tội những người Niền Nam yêu nước ,532.0,
-1,kid nhục ko e,533.0,
0,kiểu cali là một tiểu bang củ mỹ hoặc một địa phận quốc gia nào đó tui ko rõ từ đó dùng để chỉ những thak phản quốc,534.0,
0,Phân bón trồng cây ấy b,535.0,
2,mày với nó khác gì nhau,536.0,
0,Ngoan nào lát t cho xương gặm,537.0,
-1,cali trong xác đom đóm,538.0,
0,tao miền trung,539.0,
3,đúng là namky 5 củ,540.0,
2,"Tôm sông, sứa biển chỉ đến thế =))))",541.0,
-1,30/4/1975 bọn m chạy như một con ,542.0,
0,Parky Á là Phóng khoáng An nhàn Rực rỡ Khỏe mạnh Yêu nước,543.0,
-1,Phân cali,544.0,
-1,quá tuyệt vời,545.0,
3,namkiki ,546.0,
3,Namkiki,547.0,
2,huyết thống k biết có bị pha tạp nhiều k,548.0,
0,Đúng là cali,549.0,
-1,gia phả hình tròn,550.0,
-1,cali,551.0,
-1,Đóm Cayyy,553.0,
-1,Ok naiki,554.0,
-1,đúng là cali bị bố mỹ bỏ quên ,555.0,
-1,cali :))),556.0,
2,Đúng là gia phả hình tròn rồi,557.0,
0,về bú sữa mẹ đi cu,559.0,
-1,dmn Pigheaded Cali,560.0,
1,Pigheaded Cali homeless! fk,561.0,
-1,fan a Rắc,562.0,
2,gia phả hình tròn à,563.0,
-1,nó đó,564.0,
-1,đóm con à,565.0,
-1,@Nvnamlođược: @Tuệ Trí: 3que..      Cali/// và lũ vất sục   ,566.0,
-1,fan rách cay,567.0,
0,có con đóm nè mn,568.0,
3,Đố mày parky là gì hahahahahaha ko bt thì đừng lên tiếng phân biệt chủng tộc lắm em à ,569.0,
0,á à fan rách này,570.0,
-1,"thì sao m,",571.0,
2,Thằng cận huyết đc cái ho trên mạng,572.0,
0,"K có xương cho mày đâu, cút đi",573.0,
-1,culi con bỏ còn kìa,574.0,
2,Lồn mẹ phân biệt vãi cả lồn . Nhưng bớt những cmt vậy đi . Mất giá trị ông bà già cho đi học lắm nghen,575.0,
2,đúng vừa Cali vừa bỏ con ,576.0,
0,Đúng là đóm con,577.0,
0,ngoan lát vứt cho cục xương nhá không lại nhốt đấy,578.0,
-1,cay hả đóm con,579.0,
2,Gia phả thằng này cũng hình tròn,580.0,
2,im đi thằng mất sài gòn,581.0,
-1,đóm cây,582.0,
0,Chỉ giãy được thế thôi à,583.0,
-1,đóm cày,584.0,
0,chắc là fan J97 rồi,585.0,
0,lũ mất gốc,586.0,
-1,đóm cay à cháu,587.0,
-1,hơn những thg ko cs hok ,588.0,
3,úi nô lệ cali mất nước mõm trên mạng,589.0,
-1,đom đóm cay à,593.0,
-1,Nammkki có Jack của chúng mày hả ,594.0,
-1,hơn namkiki bỏ con,596.0,
-1,suốt ngày phân chia lớn tí nữa khác hiểu,598.0,
0,Bất tài,599.0,
0,Đúng là đom đóm,600.0,
3,Sao mọi người cứ vào nói lại với bọn cali lm j vậy,601.0,
3,thấy hay thì like cho parky bọn tui nhé bọn vùng núi cao rừng thẳm,602.0,
3,nameki khởi nghĩa Gặm bình oxy Nhai dải phân cách Rẻ rách lương tâm Rủ nhau trộm cắp Ăn c.ướp la làng Nhậu ổi xoài cóc Hóc cá dọn bể Bèo lợn,603.0,
0,jack con haha cay ko,604.0,
0,đóm cali thì chịu rồi,606.0,
-1,k bằng bỏ con,607.0,
2,@Hùng: Vẫn ám ảnh trận khe sanh à.hay điện biên phủ trên không…1972 mỹ cút như chó kb nhà m qua đó năm 72 hay 75 nhỉ,608.0,
0,dám chửi mà ko dám để hình hả,609.0,
-1,Namkikikiki cay à,610.0,
-1,fan rách bến tre à,612.0,
0,nín đi tí anh cho xương!,613.0,
-1,đóm cay,614.0,
-1,đom đóm cay,615.0,
-1,còn mày cali,616.0,
-1,cs hc ko??,617.0,
0,con cháu lê chiêu thống cx có tiếng nói à,618.0,
0,Đúng là nô lệ cạo móng ,619.0,
2,tội nghiệp tụi m quá bị bố mỹ bỏ lại ,620.0,
0,Jack người ở đâu vậy bạn. Tấm gương sáng lắm ,622.0,
3,lớn r có văn hóa tí đi suốt ngày parky lớn r không có khôn hả bạn,623.0,
2,chúng m đâu bt tụi nó đang khịa jack 5tr namkii,624.0,
-1,"Th ko có nguồn cuội, đất nước ",625.0,
-1,deo đi hc nen vay nè,626.0,
2,M mà cũng đáng đc sinh ra trên đời à,627.0,
1,kylonbagiamay,628.0,
0,Khịa jack chúng m cay à,629.0,
-1,"@.,,,: Ngoan tí cho  ",630.0,
-1,dag tả thằng bố mày đấy ,631.0,
-1,nhục à,632.0,
0,phát hiện được một thằng fan 5 củ,634.0,
-1,3/..      Cali/// và lũ vất sục   ,635.0,
2,Núp sau 1 avatar vô danh đi bình luận gây tranh cãi thì ắc hẳn 100% chỉ là một thằng con nít. Dám để mặt mũi lên thì ngta mới xem mình là con người,636.0,
3,nó là parky thật nhưng nó chửi j97 là t khoái hà,637.0,
3,parky ráp,638.0,
2,Gia phả thằng này hình tròn,639.0,
0,bám chân anh mẽo chắc vui lắm ,640.0,
0,Đang bám cha m nè,641.0,
0,"cha tao siêu thật sau khi bị mày bám vào mới tắm có 1 lầm mà đã hết mùi tao tưởng bị mày bám phải tắm 5,6 lần mới hết mùi chứ",642.0,
-1,Parque thẩm,644.0,
-1,cali rap,646.0,
-1,cali cay,647.0,
2,Tưởng thế nào. Chứ còn đi xin cộng sản việc làm thì đời ợ đợ cali nhà mày còn khổ mãi. K đủ tiền mua cái bàn thờ cho cha nguỵ đâu,648.0,
0,Cayy à e,649.0,
-1,Cali kh bỏ con:)),651.0,
-1,cay à,652.0,
-1,ngoan nào a cho cục xương mà gặm,654.0,
0,cali ngốn lào,656.0,
0,Khóc ch bé ,657.0,
0,tầm qtrong của việc học,658.0,
0,thôi nào đừng chọc đóm con nx khóc giờ ,659.0,
0,Cố lên sắp ngầu r,660.0,
-1,Cay,661.0,
3,cali cayy,662.0,
-1,cali rap ntn,663.0,
-1,cali ngáp ,664.0,
-1,Cay đor chim,667.0,
0,Bắt được tk đóm con ,668.0,
-1,Êk. Cu con nuôi con nổi 5 triệu không namkiki con,670.0,
-1,calicon + đom đóm = Công Đăng,671.0,
0,đóm nhột ,672.0,
3,Vừa đóm con vừa cali tận cùng đấy xã hội,673.0,
3,thế m cali à hay s mà cay ,675.0,
-1,cali vào bênh đđ,676.0,
-1,Mocoi bênh đđ,677.0,
-1,tụi mày bỏ con,678.0,
2,jack phản bội jack con phản quốc ,679.0,
0,khịa idol nó nên bọn nó cmt v đó,680.0,
0,m bỏ con hay sao mà nhột luôn à,681.0,
3,cali con cay hả,682.0,
3,yêu nước cali à,683.0,
2,Jack 5 củ bỏ con,684.0,
0,thằng nào bỏ con bạn ơi chu cấp 5 củ,685.0,
0,lôi trò nam bắc ra đùa đúng kid,686.0,
0,đúng vại đấy ko hề vui,687.0,
3,Pnvm thì cút đến cali ở đi con giai… VN không chứa!,688.0,
0,cắn ớt quá mà ,689.0,
0,thế m mồ côi cali hay s mà nhột,690.0,
3,Cali toàn đóm con,691.0,
-1,Cútttt,692.0,
3,parky ráp v khen hay ,693.0,
2,loại m đ xứng khoác áo lính VN,695.0,
3,nammki là đom đóm à,697.0,
3,cali cay à,699.0,
3,cãi nhau parky cay à,700.0,
3,Namkikikiki cay rồi,701.0,
0,Cali ,702.0,
3,đang khịa thằng jack namkikikiki kìa,703.0,
0,jackcon,704.0,
0,k nói được hoàn chỉnh tiếng việt à,705.0,
0,đúng cadom mà,706.0,
-1,còn mày gáp,708.0,
-1,Jack con,709.0,
3,Chỉ có Bkỳ mới cay,711.0,
0,bọn mất nước khóc ,712.0,
3,cali cay mới vào đây cắn chứ,713.0,
0,Cali nuôi con 5 củ,714.0,
-1,đóm con =),715.0,
0,Haha rách nuôi con 5 chiệu,716.0,
0,nô lệ cũng muốn ráp nhưng mà bị rọ mõm r,717.0,
0,tk này chắc fan tk bỏ con,718.0,
0,thời xưa ông tao ráp súng đá lũ tổ tiên m qua mẽo cơ,719.0,
0,cay à đóm con,721.0,
-1,bộ 5kiki cay lắm hả ,722.0,
3,Cali đâu bằng nên ghen tị là phải r,723.0,
3,Nó còn dễ nghe hơn bọn miền trong cơm đòn zin,724.0,
2,jack bỏ con,725.0,
0,Fan jack 5tr cay,726.0,
0,đom đóm cali cay,727.0,
2,oc kuk,728.0,
0,Thì m ko đc như t mày cay ah mà nói lắm thế,729.0,
0,Cay vì ko rap đc như thế hả,730.0,
3,Ko làm đc cayyyyyyyy hả cali,731.0,
3,bên cali uống nước lọc hay nước cống vậy cali ,732.0,
0,muốn rap về bme m ko ,733.0,
-1,cay hả :?,734.0,
-1,namky táp,735.0,
0,Bọn sáng đít cay ,736.0,
2,:)) Học vấn thế thì suốt ngày lướt tiktok là đúng r,737.0,
0,rap hơn m là dc,738.0,
0,sắp 30/4 r kìa. về nhà mà khóc,739.0,
0,bắt đc 1 con jack con r ,740.0,
-1,ngáo,741.0,
2,có học mới làm được nên m ngưỡng mộ và cay cú là phải thôi,743.0,
0,ngoan đi cho xương nè kiki,744.0,
0,bọn đấy bên nam mà,745.0,
3,cali fan rách 5 củ cay lắm r ,746.0,
2,Khổ thân thằng nhà nghèo vào cái tiktok của mày mà thấy nhục quá phải đi làm bốc vác à,748.0,
3,"vcl bốc vác , bảnh đem mặt lên r cmt parky ơi",749.0,
3,Namkiki cận huyết,750.0,
2,Thg này bộ đội mà láo thế mn,751.0,
0,Alo cỏ của m mọc đến đâu r,752.0,
0,đom đóm cay kìa mn,753.0,
0,Bớt phân biệt cho đời bớt khổ,754.0,
3,đã là đóm r lại còn là cali khát nước hơn cả đáy xh,755.0,
0,ngoan tí cho xương,756.0,
0,nó gọi là freestyle con ạ.bắc hay nam đều có.chỉ có điều bắc khoai hơn là freestyle k beat,757.0,
2,Nhìn cũng lớn rồi mà TRẨU thế ,758.0,
-1,ê đóm con ,759.0,
2,bắc nam gì thì cũng không ưa mấy đứa bỏ con thôi,760.0,
0,thiếu nước lắm đk cali,761.0,
3,"Parky ăn cá bỏ xương,cali nhặt lại kho tương ăn dần",763.0,
-1,nguyễn cali đã cay,767.0,
-1,Mất sài gòn bili,770.0,
2,"tôm sông sứa biển thủy tức, gia phả hình tròn bili:",771.0,
-1,Batman cũng biết comment,774.0,
3,Còn namky rap như đọc kinh,775.0,
0,Đu càng,777.0,
3,cali đã cay,778.0,
3,Namki vô học cận huyết,779.0,
3,Namki khóc à ,781.0,
0,"spam câu khác đi, Mấy cái này cũ rồi nhóc",782.0,
0,thật cứ hùa hoài lun ý,783.0,
2,Gia phả vòng tròn à cu,784.0,
0,Cận huyết mới chuẩn ,785.0,
2,mày bị bỏ lại với 5 củ,786.0,
0,ô vãi vd Việt Nam có người nước ngoài vào bình luận kìa ngôn ngữ lạ vậy ?,787.0,
3,Parky còn hơn cái loại ghi chữ tv woman r chèn thêm filter vô nhé,790.0,
0,ngậm,792.0,
2,Mày ngậm,793.0,
0,t ng miền nam mà gặp lũ suốt ngày phân biệt vùng miền mà ghét,795.0,
2,Đóm con câm mồm,796.0,
0,Cali là bọn kid,798.0,
-1,kid lỏ skibiditoilet ,799.0,
-1,nhảm bili,801.0,
3,Namkikikikiki cay lắm,802.0,
3,Cali ngáo lồn,803.0,
-1,tretrau,804.0,
0,Đây là rap à,805.0,
-1,Anh Tuấn nào đó nhột,806.0,
0,chửi căng nhờ,807.0,
2,"jack năm triệu,bỏ con",808.0,
-1,Jack:)),809.0,
0,Anh Jack đã xem và nhận xét,810.0,
0,Jack chắc ko cây đâu,811.0,
0,Đang mia mai thằng jack,812.0,
0,Cay quá jack ơi,813.0,
0,Jack 5củ,814.0,
-1,khịa jack,815.0,
0,anh jack đã xem,816.0,
3,":"") thấm ko? Jack miền Nam đấy",817.0,
0,Màn khen này hơi căng,818.0,
-1,hãy quá anh ơi,819.0,
-1,tao qhan jac,820.0,
0,Battle bên kia k cay mà ai có cayyyy kkk,821.0,
3,PARKY,822.0,
0,mê cái thần thái của anh ta vãi ò,823.0,
0,Khịa thế nhể ,824.0,
3,parky khịa cũng hay nha. like cho parky nè,825.0,
0,thể loại gì vậy,826.0,
2,Bố mẹ nuôi ăn học khôn lớn để rồi chúng nó làm cái gì đây ,827.0,
-1,Cmt t sao bị xoá,828.0,
0,chửi kiểu này ai hiểu mới thấy thắm,829.0,
2,mang bố mang mẹ ra chửi vẫn cười nhăn nhở.Đéo hiểu kiểu gì,830.0,
2,Vẫn non để mà rap thì vẫn thua bà hàng xóm ,831.0,
0,Vậy là hay lắm ý,832.0,
0,Đang yên đang lành lại bị lôi vào ,833.0,
3,parkyyyy,834.0,
0,Vô kênh chưa biết nghe phốt thiên an kìa,835.0,
-1,anh rất Năm cũ,836.0,
-1,cay,837.0,
-1,chả hiểu kiểu rì,838.0,
-1,:)) t bt đang khịa ai ,839.0,
-1,nghệ,840.0,
0,phúc du là đỉnh nhất ,841.0,
-1,ok tao hiểu ,842.0,
0,Đây là rap hay thơ chế?,843.0,
2,vẫn có người khen thế mới tài chắc bố mẹ cn tự hào lắm,844.0,
0,Chịu,845.0,
0,Quá hay,846.0,
-1,hay chỗ nào v,847.0,
-1,đc lắm,848.0,
0,hay quá ,849.0,
0,lần đầu thích nghe,850.0,
2,hỏng hết 1 thế hệ,851.0,
-1,Phúc,852.0,
0,nhạc có cả cụ luôn,853.0,
0,"tấu hài là 1 phần , thần thái tê tái mới hết nước chấm ",854.0,
0,mình hiểu là đánh liêng,855.0,
0,khịa kinh z tr,856.0,
0,Chửi gì mà có nuôi con 5 triệu rồi còn bỏ con ,857.0,
-1,cay vcl,858.0,
2,Giới trẻ giờ khác thật,859.0,
-1,cái thái độ,860.0,
0,Ngáo,861.0,
-1,@Danghaiiyen đây này:),862.0,
-1,hay quá,863.0,
-1,hay,864.0,
-1,cay hơn ớt ,866.0,
2,"Chịu thật, ngôn từ khịa nhau chán quá",867.0,
0,tếu vãi,868.0,
-1,t đag xem clgt này ,869.0,
0,tao khong thấm nổi =)),870.0,
0,j97 cay,871.0,
-1,@Khang Nguyễn hay vãi bìu,872.0,
0,Nghe mãi vẫn thấy hay ,873.0,
0,chill,874.0,
-1,Môn thểthao gì đây,875.0,
-1,Ji 97 của kidding,876.0,
0,Hay ,877.0,
0,hài,878.0,
-1,ai tổ chức cái này,879.0,
-1,khịa j97 thấy vui quá ,880.0,
0,:)) đùa cho tao 1 triệu bảo tao ngồi nghe 1 tiếng chắc tao xin thôi,881.0,
0,fan của ronaldo đây r,882.0,
0,Không thẩm nổi,883.0,
0,Tóm gọn là thi chửi à tụi bay ,884.0,
-1,@Bầy Bi Sắc Đu Đu giống thg Vũ,885.0,
2,"Chịu , chả hiểu nhạc nhẽo gì ko lọt tai",887.0,
0,đỉnh vãi ,888.0,
0,Cuốn,889.0,
-1,vào phần tim của tuii,890.0,
0,nghe cái bic ai liền,891.0,
0,hay nhẩy,892.0,
0,Đây là tự vả mà :v,894.0,
0,Không hiểu đó là thể loại gì,895.0,
0,chả hiểu ngôn từ hay ho gì ta. nghe câu cuối xem.,896.0,
0,Riêng phần này mình theo parker,897.0,
2,"ck t còn không cho con t được ngàn nào, chắc tại ck t không nổi tiếng",898.0,
0,Chất thật sự …. Cười sặc cơm ,899.0,
0,Chịu. :),900.0,
0,Gắt,901.0,
0,Fan đóm xem song lặng lẽ đi ra ,902.0,
0,Má ai thấy răng tao ở đâu k ,903.0,
0,Quá thâm thuý,904.0,
-1,Team miền trung ;-;,905.0,
-1,cho tui hỏi tại sao lại pbvm??,906.0,
0,Trend lâu nhất mà tôi từng thấy,907.0,
0,Parky= P = Phóng khoáng a = an nhàn r = rực rỡ k = khôn ngoan y = yêu thương,908.0,
-1,Packy là gì,909.0,
-1,Xâm lượt hay giải phóng ,910.0,
-1,chia thành 2 đàng chứ sao lại thành 2 quốc gia vậy ad?,911.0,
-1,cho xin 1 lý do pbvm,912.0,
-1,party ,913.0,
-1,Party thì mãi là party,914.0,
-1,parkky là gì mà hót quá vậy,915.0,
-1,Nhà đang có partyy,916.0,
0,miền Bắc cứu miền Nam (đúng nhận sai cải),917.0,
0,"Toàn mấy anh hùng bàn phím , tôi đi vào nam rồi thấy nhiều người vẫn quý miền bắc.",918.0,
3,Namky,919.0,
0,Tui có mẹ là người Bắc và bố người Nam . Thấy pbvm mà không biết nói sao,920.0,
0,"ko phải hai quốc gia nha nói đúng hơn là hai vùng lãnh thổ thôi,vì trên danh nghĩa đàng trong vẫn thần phục nhà lê vẫn thuộc đại việt",921.0,
-1,giờ chuyển qua cá rô cây,922.0,
3,có miền Bắc mới có miền Nam,923.0,
0,"tuy miền Nam và miền Bắc hay khịa nhau , nhưng mỗi khi có chiến trận sảy ra thì anh Em 3 miền điều một lòng cả ",924.0,
