text,ID
2 tháng của năm nào  username  ơi; giờ tự nhiên thèm thịt  username  7 món quá,2341
tầm này nuốt tiền rồi :))),2342
t với con t đợi m mòn đít rồi  username  à,2343
xin,2344
cố lên  username  ơi; xây cái cầu cá thang máy hả gì mà quành tráng dữ dị,2345
vứt cái trailer ra đây con  username  kia,2346
là phải đợi tiếp,2347
lẹ ko cái kênh sắp mốc rồi,2348
hết sí quách,2349
cứ tưởng sủi rồi chứ :))),2350
mới thắc mắc cái chát xong,2351
nan,2352
hy vọng kịp trước tết để có cái coi còn biết donates tiếp :))) chứ delay quá chời delay rồi,2353
sai chính tả. mà còn kêu tụi t ăn cái ghế. m muốn thành 7 món hả thor? :)),2354
tao nhai luôn cái bàn rồi nói chi cái ghế,2355
tao qua nói con  username  cho nó móc chơi.,2356
sin nỗi,2357
 username  lại cá độ hết tiền nên delay thêm 2 tháng,2358
m là m còn nhiều cái tao chưa thèm nói đâu đấu,2359
tôi lót dép chờ ông nếu hay năm sau góp lúa típ :))),2360
cũng được.  username ng k được viết sai chính tả.,2361
lỡ rồi loét luôn đi,2362
okok,2363
m cầm tiền vịt lót mua cổ phiếu nhãn nào khai thật ra ?,2364
ko ra phim thì ra 1 2 trang truyện nhỏ chớ,2365
"fan chờ ""thế giới không não "" lúc này:",2366
đang hold con nào đấy  username ,2367
nguyen tuan hung :)) hóng tiếp đi anh,2368
nguyen to tam delay sang năm mới luôn,2369
chắc tài xỉu hết 1.5 toi rồi,2370
đợi lâu được đó  username ng cái sắp chiếu dài bao nhiêu phút =))? đợi xong phát hành một vid dài 15p là hông chịu à nhen,2371
lót dép chờ muốn mòn cái đôi dép rồi.,2372
cầm vkhí hợp quá ha,2373
chiến tranh người ta ném lựu đạn; ném bom.  username ng t nghi con  username  mất dạy này nếm sh*t; bom thúi trong đại chiến cầu cá tra quá,2374
mày đi học lại  username g việt cho tao  username  ơi,2375
tưởng con  username  chôm quánh bạc hết r,2376
chưa ra trailer nữa pr dữ dị ba..,2377
mãi iu  username ,2378
vũ thanh sơn iu em,2379
phạm thảo vl em nào =))),2380
vũ thanh sơn tất cả các em iuuu,2381
t đợi m hơi lâu rồi đó  username  2 tháng nữa không có vid t mang m đi xằn lao,2382
chắc t nhét củ cải dô đjt’ m quá  username ,2383
có chất lượng thì bao lâu cx đợi m đc thôi  username  bảy món ơi,2384
để tết hãng ra cho đẹp =)),2385
m làm t thất vọng nhen  username ..,2386
trả tiền donate đây,2387
chờ đợi đừng để thất vọng nhiều là oki,2388
1/1 ra nhe  username  ơi,2389
phuong quynh nguyen ngoc moá trượt deadline 2 tháng xong 4 tháng r 6 tháng là đúng quy trình,2390
khả năng cao là tới tết sẽ ra phim :đ,2391
chắc mải mê kiếm sổ đỏ của ông nội đây mà,2392
ăn chưa no ngủ chưa kĩ :))) chắc chưa hết tiền,2393
trả tiền đây!,2394
 username  ơi t còn tưởng m lấy hết tiền bỏ trốn r đó,2395
m xây cái cầu cá tra 2 tầng hết tiền r thì có :))),2396
chúng tôi không thương lượng với người sai chính tả,2397
đừng nghe con  username  giảng đạo lí,2398
"""xin"" lỗi nhé chứ k phải ""sin""",2399
đm  username ; bố mày unfollow,2400
đừng có làm xong rồi nói là lãi 6 trịu nhé :)),2401
khi nào cầu cá tra nó có cái bô thì mới hết cục đc.kkk,2402
ê  username ; đợi tới tết ra chung loạt phim tết luôn...,2403
rồi; thor nó đánh bài thua tiền nên giờ ngồi lí do đấy,2404
 username  có mở lại donate để ae đến sau kịp thời ủng hộ cái bánh mì với,2405
mấy tỉ quánh đề rồi hử bây :))),2406
hèn j dạo này thấy im ru,2407
đánh đề đề hết rồi chứ gì!?,2408
 username  à; có xin lỗi cũng là xin lỗi chớ hông phải sin lỗi nha,2409
êy sửa cái lỗi chính tả xin lỗi đi  username ,2410
háo hức,2411
m ôm tiền all in rồi phải không,2412
ngồi đợi mòn dép rồi này  username ,2413
oki,2414
méo tin,2415
đó giờ toàn làm liều không giờ  username  biet suy nghĩ hơn rồi. unfollows hoy,2416
thế là đến tết đó  username ,2417
cái gì delay 2 tháng nay qua quý 4 thì tập 10 rồi,2418
đi quánh bài chưa gỡ đc vốn chứ gì,2419
thà đừng donate thì còn có phim coi. donate xong nghỉ coi lun,2420
 username  đem tiền quánh bài đang gỡ gạc hẻ,2421
m xài hết 1 tỷ mấy rồi phải ko  username ,2422
mài lặn hơi sau nghe  username . lặn còn sâu hơn cả tàu ngầm,2423
tạm tin mày nhen  username ,2424
nhận job làm va quần chúng nha  username =))),2425
móe con  username  mày tuyển t dô đi t vẽ phụ chục tập không công luôn,2426
ăn hết mấy cái ghế rồi chứ 1 cái nói chi nữa,2427
ê  username ng mà con  username  m viết đúng chính tả dùm t cái được không?,2428
lạy t đi; t đứng cuối hàng nè,2429
ờ! t chờ cho m dui nghen  username ,2430
éo tin,2431
tung thêm trailer đi bro. không là nó đồn mày đỏ đen đấy,2432
chắc con  username  nó đem tiền đi chơi bài rồi,2433
tao bảo rồi; roll ít lại; nghiện đó; mày có nghe đâu; thôi xóa roll đi; tập trung làm phim nha,2434
duma nghe biết đâu tư rồi đó  username ,2435
t chờ tê chân muốn rớt xuống cầu cá rồi  username .,2436
bà con bị con  username  úp bô rồi; đông lào bô muôn nơi,2437
vẫn chưa tiêu hết 2tỷ à,2438
đến tết coi cũng đc,2439
delay quá mậy,2440
ông năm thấy cảnh này ko biết có sỉu ko ?,2441
hẳn là ăn cái ghế,2442
m sai  username nh tả t k chấp nhận đâu nhé con thú 7 màu,2443
khôngggg ! ra mauuuu đi,2444
trước thì vợ thằng edit đẻ;giờ thì lý do gì đây,2445
mỗi năm ra 1 tập cận tết; bao đắt khách,2446
sin lỗi là k thể chấp nhận được.,2447
xin lỗi chứ k ph sin nha  username :),2448
mùng 3 tết nx hả  username ,2449
ăn cái ghế?!? tiên sư con  username  bố láo,2450
m ôm tiền donate đi đánh bài hết rồi chứ gì; lí do lí trấu,2451
thanh duy nguyen em donate cho nó rồi hóng nó ra phim mà nó mất tích luôn rồi a ơiiii,2452
hana huong chắc ôm tiền đi đánh bài với con  username  chứ không đâu,2453
thanh duy nguyen nó sang mĩ định cư rùi,2454
cố lên  username ,2455
lạy cụ  username  làm nốt cái thế giới ko não cho tui với; nghe ost hoài ngán lắm rồi,2456
tiêu hết mấy tỷ của ông năm r thì nói đi  username  :)),2457
thôi thì làm cái tết nữa đi ; ae donate cú lớn nữa chơi đỏ đen luôn đi  username ,2458
đm,2459
thế là nó đưa tỷ bạc đi tài xỉu rồi,2460
tụi t nhớ  username  chớ hông phải nhớ mấy cái hoạt hình hay hiệu ứng màu mè kỹ thuật số gì đâu. ra kiểu gì cũng ủng hộ miễn có ra là dc. hổng có kỳ vọng nhiều đâu; miễn m còn tồn tại là dc nè,2461
nói thật đi có phải hồi tết ông all in vào ván bài với con  username  rồi để thua ko,2462
"""xin"" không phải sin nha lỗn mặt thò",2463
ai có chích điện không chích giùm tôi con  username  cho nó nỗi lên với chứ lặn sâu quá rồi,2464
sin xin,2465
mày đi hút cần nên biện lý do chớ gi . tao lại rành mày quá  username ,2466
m lại đi cờ bạc hết tiền rồi chứ gì,2467
thêm 2 tháng nữa,2468
nó vẽ truyện tới mức ghi sai chính tả; ngôn ngữ loạn xạ hết r.,2469
nghi chắc tết xem r :))),2470
hoi hong ấy mình làm hoạt hình tết part hai đi  username  ơi năm trước đánh bài năm nay cá độ cũng được:))))))),2471
chưa xài hết tiền nữa hả  username ,2472
bửa t thấy thằng nào  username  thằng  username  đi vượt biên bên cam mà t ko dám kêu t sợ công an bắt nó thì ko có phim xem,2473
khai thật đi số tiền đấy đang ở nhà cái nào,2474
t ăn cái bàn được không con  username ?,2475
đăng dùm cái teaser cho yên tâm coi tr,2476
phan thanh bình nôn dữ rồi đó,2477
huynh pin delay còn hơn cái hãng bay nữa,2478
chiếu lúc giao thừa là vừa cho bọn f.a  username  t ở nhà xem,2479
lấy tiền đánh bạc hết rồi thì nói mẹ đi,2480
phim dở hoàn 111% tiền donate đi nhé  username .,2481
nguyễn  username  anh  username  đột nhập nhà ông năm ăn cắp kịch bản,2482
đánh bài thua rồi giờ nói đợi 2 tháng,2483
hỏng đóng góp được ngàn nào nên hỏng ý kiến chờ coi thui,2484
"ê ê ê "" xin lỗi . chứ k phải "" sin lỗi nha mậy t thấy mà t tức á  username ",2485
ủa r ăn ghế hả quễ,2486
gòi xong..quánh bài hết kinh phí rồi phải không?,2487
ăn cái ghế thì đúng là phải kiên nhẫn mất vài tháng mới hết rồi..,2488
hẳn là ăn cái ghế uống miếng nước,2489
"sin lỗi ? ? là ""sin lỗi"" dữ chưa",2490
xin lỗi nha không phải sin lỗi nha  username  :)))),2491
chờ đợi mòn đít,2492
phim có thể chậm  username ng quà cũng chậm luôn á hả?,2493
mày mà lấy tiền đánh bại với tk  username  nữa là tụi tao thiến mày á  username ,2494
ok nhó,2495
tuy đéo ủng hộ được đồng nào  username ng t có cái mồm động viên tinh thần nhé; nhanh mẹ mày lên,2496
ê  username  m xin lỗi với cái thái độ z á hả nhiều cái tao khong them noi đâu,2497
rứa hủy theo dõi 2 tháng rồi vô có thì xem theo dõi lại; hợp lý ko,2498
quỳ đâu gửi ảnh đây coi hay là m đang nằm trên giường gõ phím z  username  v:,2499
tao tưởng mày ôm tiền đi chốn rồi mà :))),2500
m coi chừng tụi t cho ăn lại cái ghê nhen,2501
donate 500k thì tăng  username  độ đc bao nhiêu?:),2502
tao nghi m đem xây cầu cá tra hết rồi thì có,2503
dữ dằn dện; tụi tui đợi  username ,2504
nguyệt trần t cũng đợi nha,2505
 username  t mê con  username  này dữ lắm; t coi t cừ bịnh luôn mà,2506
nguyệt trần hoạt hình tư duy,2507
 username  hợp tác vs  username  ra siêu pẩm đi,2508
đúng là đợi tới tết tây mà >>,2509
nếu bạn sắp hết ngân sách hãy ra tín hịu,2510
cmm,2511
giang trúc siêu phẩm nè :))),2512
phim cứ làm thôi  username ng phát quà ra đi chứ,2513
để chiếu phim tết luôn đi mài,2514
con  username  này chắc bị quánh bay mày chứ không còn bảy màu nữa,2515
không cần nói nhìu  username  thế đâu; chém,2516
sắp hết tiền rồi phớ hông?,2517
m tiêu hết tiền chưa?,2518
tiền thua bài thằng  username  hết rồi; phim bọng gì nữa,2519
triệu ka h con  username  mà ra dự án phim là khỏi cãi luôn.,2520
phim không hay thì cứ liệu hồn,2521
mày chơi bài thua con  username  nữa rồi chứ gì. văn vở.,2522
nói thật đi tiền donate đang ở sòng nào rồi,2523
mày mỏ điêu nó vừa . cầm tiền đôn-nết hốc hết rồi thì nói toẹt nó ra ; để bọn kao còn biết đường hùn vốn donate tiếp . chứ delay này dễ 10 năm nữa mới có phim à,2524
nói thiệt đi m thua ht bao nhiu r . nói ae giúp cho,2525
gòi nói kiểu zị là chừng nào có lẹ lẹ nha đừng để teo nóng. hơi mệt đoá,2526
rồi mắc j m trễ dl mà t lại phải ăn cái ghế,2527
ê; sẳn ra cái phim k não luôn đi; trailer hay vl,2528
đầu năm 2024 khai màn 1 phát cho thật là hào nhoáng nào,2529
tiêu hết tiền thì nói anh em nạp thêm chớ ngại gì mà dấu,2530
thật là oải cả chưởng cái con  username  này,2531
ai khanh miễn nhễ miễn là vẫn có phim là được,2532
thôi thôi im mồm đi  username  và nổ số tài khoản ra để tui còn đồ nét,2533
tưởng đâu không ra luôn ấy:>>,2534
thua bài rồi phải k ???,2535
ngồi mòn cái ghế r đấy  username  à,2536
con  username  delay,2537
 username  à; mài còn nhiều cái tao chưa thèm nói đâu,2538
m nhắm cầm về số tiền mà mày đi đánh bài với con  username  đi,2539
lại cái bài thiếu vốn nên  username  độ bị kéo dài ; giờ xin thêm vốn để tiếp tục chứ j,2540
để ngta chờ lâu tí cũng được  username ng đừng sai chính tả giùm t cái,2541
chắc sang năm,2542
đề nghị ông 5 lên đính chính;  username  nó bị nhà cái ăn hết tiền donate rồi phải ko?,2543
n lủi mất tỉ tư từ tết rồi bà con à,2544
kêu con  username  qua nó vẽ cho  username  qua giúp nó kiếm xèng chơi tết kìa mài,2545
xin lỗi không phải sin lỗi ; đi xin lỗi mà chẳng có tâm gì cả không thể tha thứ được,2546
có nên bắt bẻ chính tả k nhỉ,2547
ăn sắp hết cái ghế rồi,2548
lại deley  username  định bao giờ có phim mới cho vịt coi đây hả chờ hơi bị lâu gòi nghen:>,2549
nan,2550
mày mở thêm đợt đô nết nữa đi . góp nhiều tiền làm cho nhanh :)),2551
bữa tiền huy động đủ để làm không mấy cha? =)),2552
2 tháng sau nó hoãn tiếp lần nx,2553
tóm tắt cho ai lười đọc:con  username  lấy tiền ông năm đánh bài với con  username  bị ông năm phát hiện đuổi ra khỏi nhà,2554
chắc đợi tới già luôn,2555
nó tỏ vẻ là đang làm phim  username ng thực ra đã tiêu hết tiền và đang lo lắng đó,2556
m ra phim nhanh được khum,2557
t éo tin. chắc hết tiền nên mài mới lên đây bày đặt delay đồ. t thích nhất món  username  xào xả ớt đó,2558
lâu mà chất lượng thì đc,2559
ra ngay tết thì nhức cái nách,2560
êk m lại hết tiền à :)),2561
tài xỉu hết tiền rồi lại bảo game khó thứ  username  xa đoạ,2562
không chấp nhận được có phải m lấy tiền donate đi đánh bạc với con  username  hết rồi phải hong?,2563
tao nghi nó lấy đi chơi bát họ quá tụi bây...,2564
2 tháng lận,2565
thôi mày tao biết là tới tết mới có mà,2566
đánh nhau not uýnh nhau xin lỗi not sin lỗi về học chính tả đi  username  nguuuuuuuuuuuu… see more,2567
định ôm tiền trốn hả:))),2568
anti thor vì sai chính tả chữ “sin” :)))),2569
m k làm youtobe nữa à  username ,2570
ủa tưởng tới tết mới có,2571
m xài hết tiền gòi phải ko con kia,2572
bây dụ tụi t cày view mấy phin cũ đúng hông,2573
thor mày cầm tiền cho ai ăn rồi; ta lạy mi,2574
tao sắp già thêm tuổi rồi đây,2575
sin gì? sin cậu bé bút trì à?,2576
m xin lỗi khoảng 10 lần nữa t quên số tiền dnt r đó,2577
lẹ lơn coaiiiiiiiiiiiii,2578
văn chương cc ra video đi,2579
tụi mày hiếp dâm con heo; đẩy bà già xuống biển,2580
"""ăn cái ghế""",2581
ra tín hiệu sos đi  username ,2582
2 tháng nữa đúng hết năm thì nên kêu gọi them vốn để mua bình oxi lặng tiếp đi  username ,2583
chờ đợi hoạt hình con  username  nó ra còn hơn hóng má đi chợ về mua bánh cho nữa,2584
có khi nào  username  đang lên ý tưởng làm siêu anh hùng giống nhà marvel & dc không??? đ moẹ thế thì th đi nhá ; tôi thích lắm đấy,2585
m ghi lô hết rồi đúng k :))),2586
lấy hết tiền bánh bạc với con  username  hết r đúng k,2587
hứa thật nhiều thất hứa cũng thật nhiều; lại soạn bài cũ nữa rồi đồ con quễ  username  7 món,2588
sắp hết tiền thì ra tín hiệu chứ đừng cấm cái sổ đỏ của ông năm nha m,2589
rồi quà đâu con  username ,2590
lấy tiền donate đi đánh bài hết sạch r delay phim của t à  username ?,2591
đứa nào bắt lỗi chính tả đứa đó bị tâm thần,2592
chiến tranh cầu cá nghe là thấy uy tín liền,2593
ôm tiền donate đi đánh bài r,2594
hết tiền thì nói lẹ,2595
trả quà tao đây,2596
đừng để vụ này chìm,2597
ngủ nhiều quá cũng mơ thấy tập phim ông năm tiếp theo,2598
nó lấy tiền đi đánh bài hết r đó mn,2599
cầm tiền đánh bài hết rồi chứ gì,2600
quan trọng là mày có đưa cái cầu cá tra 2 tầng có máy lạnh; free wi-fi lên sóng hay không?,2601
cuộc chiến cầu cá có bắn chất thải hum:>,2602
mấy làn mà thấy con  username  đăng bài dài dài là t nghi lắm=)),2603
đợi gỡ vốn mới sx tiếp đúng ko,2604
"""ăn cái ghế""=))",2605
tới tết ra phim luôn cho giống mấy đợt trước :))),2606
page sai chính tả nhé :)),2607
xin lỗi sin lỗi,2608
mài đánh bài hết tiền nên lấy cớ để delay phim đúng khong  username ,2609
sai chính tả kìa con quễ ơi,2610
giang quân chắc đang gấp thăm hầm cá tra!,2611
thọ võ cho n thời hạn 2 tháng 2 tháng ko có đi hen cho n biết thế nào là  username  7 màu chính cống,2612
t cho m ăn ghế á. t có ngáo  username  con  username  đâu mà kêu t ăn ghế,2613
định thông cảm đấy  username ng viết sai chính tả nên thôi,2614
m gom tiền đi đánh bài với con  username  r phải k  username ?,2615
hôm qua mới nhắc nhở -.-,2616
like thứ 1000,2617
con  username  bốn lạng; cổ a dài  username  cổ cò rồi.,2618
ăn ghế gòi nc đâu uống bây; bây định múc nc cầu cá nên mời tụi t hả,2619
delay đến tết chiếu là vừa:)))),2620
 username  nó ôm vốn đi cam đó ae đừng tin,2621
thanh trúc có tiền thì donate 5 con cá cho  username  để có năng lượng làm lẹ nè,2622
 username  hoi để nó nhây tới tết coi luôn cho dui,2623
vs cái khẩu đấy là bà con quỳ trk  username  à,2624
dạo này hơi đen nên delay,2625
juan ko  username ,2626
ko ra lẹ là t tạt mắm tôm nhà ôg năm nha  username =),2627
 username  lề mề quá  username  ơi t đợi từ tết năm ngoái rồi đó,2628
delay quài z  username ,2629
khai mau con  username  kia mi lấy tiền bao gái hết r đúng ko:))))),2630
ăn j cơ cái ghế á,2631
tao đợi mày gần hết thanh xuân rồi nghe con  username  cà chớn,2632
cần donet nx ko  username ,2633
 username  đi cam giờ hết vốn rồi. delay để hoãn binh thôi,2634
quánh bài hết tiền nói cmn đi  username ,2635
vừa to vừa dài thế kia k ổn r bay ơi,2636
ae đừng tin thằng  username  nó đang đi dằn 3 bích đấy,2637
trọng khôi nhật nhây phạm quỳnh duy hở; nó lấy xiền donate đi xây cầu cá tra gòi ;))),2638
chắc teo ký đầu mày quá thor,2639
nguyễn minh sang tết coi là đẹp kkk,2640
bữa cho có 10k nên cũng không dám đòi hỏi nhiều,2641
ý là có cho gạch đá ko  username ?? hay h phải ngồi im đợi?! đợi lâu cũng pực á,2642
m có tin t chọt đít m kg hả con  username  kia,2643
ann ng hao nguyen ngồi xuống uống miếng nước chờ típ nha mấy bồ,2644
có được đền bù gì không  username ,2645
là 2 tháng nửa hả lol  username ,2646
thanh quangꪜ tục quá z e traii,2647
:))) dỗi,2648
đừng lươn.,2649
t dỗi,2650
lúc đầu thấy mấy chữ bấm vô cái hết hòn,2651
lily lillie mần thịt  username  đi,2652
có nhiều cái tao hong thèm nói đâu nghe  username !,2653
thiến con  username ,2654
chất lượng đó  username ; okk t rán chờ tiếp,2655
họ hứa à?,2656
