,label,comments,ID
556,3,nameki khởi  username  gặm bình oxy nhai dải phân cách rẻ rách lương tâm rủ nhau trộm cắp ăn cái.ướp la làng nhậu nhẹt ổi xoài cóc hóc cá dọn bể bèo lợn,385
557,0,jack con haha cay không,386
558,0,đóm  nam kỳ thì chịu rồi,387
560,2, username  vẫn ám ảnh trận khe sanh à.hay điện biên phủ trên không1972 mỹ cút như chó không biết nhà mày qua đó năm 72 hay 75 nhỉ,388
561,0,dám chửi mà không dám để hình hả,389
564,0,nín đi tí anh cho xương,390
569,0,con cháu lê chiêu thống cũng có tiếng nói à,391
570,0,đúng là nô lệ cạo móng ,392
571,2,tội nghiệp tụi mày qu username bị bố mỹ bỏ lại ,393
572,0,jack người ở đâu vậy bạn. tấm gương  username  lắm ,394
573,3,lớn rồi có văn hóa tí đi suốt nhiều username y  bắc kỳ lớn rồi không có khôn hả bạn,395
574,2,chúng mày đâu biết tụi nó đang khịa jack năm triệu namkii,396
577,2,mày mà cũng đáng được sinh ra trên đời à,397
579,0,khịa jack chúng mày cay à,399
583,0,phát hiện được một thằng fan  năm triệu,400
585,2,núp sau 1  ảnh đại diện  username  đi bình luận gây tranh cãi thì ắc hẳn 100% chỉ là một thằng con nít. dám để mặt mũi lên thì người ta mới xem mình là con người,401
586,3,nó là  bắc kỳ thật  username người nó chửi Jack là tao khoái hà,402
587,3, bắc kỳ ráp,403
588,2,gia phả thằng này hình tròn,404
589,0,bám chân anh  mỹ chắc vui lắm ,405
590,0,đang bám cha mày nè,406
591,0,"cha tao siêu thật sau khi bị mày bám vào mới tắm có 1 lầm mà đã hết mùi tao tưởng bị mày bám phải tắm 5,6 lần mới hết mùi chứ",407
595,2,tưởng thế nào. chứ còn đi xin cộng sản việc làm thì đời ợ đợ  nam kỳ nhà mày còn khổ mãi. không đủ tiền mua cái bàn thờ cho cha nguỵ đâu,408
596,0,cayy à em,409
600,0, nam kỳ ngốn lào,410
601,0,khóc chưa bé ,411
602,0,tầm  quan trọng của việc học,412
603,0,thôi nào đừng chọc đóm con nữa khóc giờ ,413
604,0,cố lên sắp ngầu rồi,414
606,3, nam kỳ cayy,415
610,0,bắt được thằng đóm con ,416
614,3,vừa đóm con vừa  nam kỳ tận cùng đấy xã hội,418
615,3,thế mày  nam kỳ à hay sao mà cay ,419
619,2,jack phản bội jack con phản quốc ,420
620,0,khịa idol nó nên bọn nó  bình luận vậy đó,421
621,0,mày bỏ con hay sao mà nhột luôn à,422
622,3, nam kỳ con cay hả,423
623,3,yêu nước  nam kỳ à,424
624,2,jack  năm triệu bỏ con,425
625,0,thằng nào bỏ con bạn ơi chu cấp  năm triệu,426
626,0,lôi trò nam bắc ra đùa đúng kid,427
627,0,đúng vại đấy không hề vui,428
628,3,pnvm thì cút đến  nam kỳ ở đi con giai  việt nam không chứa,429
629,0,cắn ớt qu username mà ,430
630,0,thế mày mồ côi  nam kỳ hay sao mà nhột,431
631,3, nam kỳ  username  đóm con,432
633,3, bắc kỳ ráp vậy khen hay ,433
634,2,loại mày  đéo xứng khoác áo lính  việt nam,434
635,3, nam kỳ là đom đóm à,435
636,3, nam kỳ cay à,436
637,3,cãi nhau  bắc kỳ cay à,437
638,3, nam kỳ cay rồi,438
640,3,đang khịa thằng jack  nam kỳ kìa,440
642,0,không nói được hoàn chỉnh tiếng việt à,442
643,0,đúng cadom mà,443
646,3,chỉ có bkỳ mới cay,444
647,0,bọn mất nước khóc ,445
648,3, nam kỳ cay mới vào đây cắn chứ,446
649,0, nam kỳ nuôi con  năm triệu,447
651,0,haha rách nuôi con 5 chiệu,448
652,0,nô lệ cũng muốn ráp  username người mà bị rọ mõm rồi,449
653,0,thằng này chắc fan thằng bỏ con,450
654,0,thời xưa ông tao ráp súng  đéo username lũ tổ tiên mày qua  mỹ cơ,451
655,0,cay à đóm con,452
657,3, nam kỳ đâu bằng nên ghen tị là phải rồi,453
658,3,nó còn dễ nghe hơn bọn miền trong cơm đòn zin,454
659,2,jack bỏ con,455
660,0,fan jack năm triệu cay,456
661,0,đom đóm  nam kỳ cay,457
662,2,óc chó  cứt,458
663,0,thì mày không được  username  tao mày cay  à mà nói lắm thế,459
664,0,cay vì không rap được  username  thế hả,460
665,3,không làm được cay hả  nam kỳ,461
666,3,bên  nam kỳ uống nước lọc hay nước cống vậy  nam kỳ ,462
667,0,muốn rap về  bố mẹ mày không ,463
670,0,bọn  username  đít cay ,464
671,2, học vấn thế thì suốt nhiều username y lướt tiktok là đúng rồi,465
672,0,rap hơn mày là được,466
673,0,sắp  bamươithángtư rồi kìa. về nhà mà khóc,467
674,0,bắt được 1 con jack con rồi ,468
676,2,có học mới làm được nên mày ngưỡng mộ và cay cú là phải thôi,469
677,0,ngoan đi cho xương nè  chó,470
678,0,bọn đấy bên nam mà,471
679,3, nam kỳ fan rách  năm triệu cay lắm rồi ,472
680,2,khổ thân thằng nhà nghèo vào cái tiktok của mày mà thấy nhục qu username phải đi làm bốc vác à,473
681,3," vãi cả lồn bốc vác , bảnh đem mặt lên rồi  bình luận  bắc kỳ ơi",474
682,3,nam kỳ cận  username ết,475
683,2, thằng này bộ đội mà láo thế mọi người,476
684,0,alo cỏ của mày mọc đến đâu rồi,477
685,0,đom đóm cay kìa mọi người,478
686,0,bớt phân biệt cho đời bớt khổ,479
687,3,đã là đóm rồi lại còn là  nam kỳ khát nước hơn cả đáy  xã hội,480
688,0,ngoan tí cho xương,481
689,0,nó gọi là freestyle con ạ.bắc hay nam đều có.chỉ có điều bắc  username  hơn là freestyle không beat,482
690,2,nhìn cũng lớn rồi mà trẩu thế ,483
692,2,bắc nam gì thì cũng không ưa mấy đứa bỏ con thôi,484
693,0,thiếu nước lắm  được  nam kỳ,485
694,3," bắc kỳ ăn cái username bỏ xương, nam kỳ nhặt lại kho tương ăn dần",486
697,2,"tôm sông sứa biển thủy tức, gia phả hình tròn bili",487
699,3,còn nam kỳ rap  username  đọc kinh,488
701,3, nam kỳ đã cay,490
702,3,nam kỳ vô học cận  username ết,491
703,3,nam kỳ khóc à ,492
704,0,"spam câu khác đi, mấy cái này cũ rồi nhóc",493
705,0,thật cứ hùa hoài lun ý,494
706,2,gia phả vòng tròn à cu,495
707,0,cận  username ết mới chuẩn ,496
708,2,mày bị bỏ lại với  năm triệu,497
709,0, ông vãi  ví dụ việt nam có người nước ngoài vào  username  luận kìa ngôn ngữ lạ vậy ,498
710,3, bắc kỳ còn hơn cái loại ghi chữ tv woman rồi chèn thêm filter vô nhé,499
713,0,tao người miền nam mà gặp lũ suốt nhiều username y phân biệt vùng miền mà ghét,502
714,2,đóm con câm mồm,503
715,0, nam kỳ là bọn kid,504
718,3, nam kỳ cay lắm,505
719,3, nam kỳ ngáo lồn,506
721,0,đây là rap à,507
723,0,chửi căng nhờ,508
724,2,"jack năm  username ,bỏ con",509
726,0,anh jack đã xem và nhận xét,510
727,0,jack chắc không cây đâu,511
728,0,đang mia  username  thằng jack,512
729,0,cay qu username jack ơi,513
732,0,anh jack đã xem,515
733,3, thấm không jack miền nam đấy,516
734,0,màn khen này hơi căng,517
737,0,battle bên kia không cay mà ai có cay không,518
739,0,mê cái thần thái của anh ta vãi ò,520
740,0,khịa thế nhể ,521
741,3, bắc kỳ khịa cũng hay nha. like cho  bắc kỳ nè,522
742,0,thể loại gì vậy,523
743,2,bố mẹ nuôi ăn học khôn lớn để rồi chúng nó làm cái gì đây ,524
745,0,chửi kiểu này ai hiểu mới thấy thắm,525
746,2,mang bố mang mẹ ra chửi vẫn cười nhăn nhở. đéo hiểu kiểu gì,526
747,2,vẫn non để mà rap thì vẫn thua bà hàng xóm ,527
748,0,vậy là hay lắm ý,528
749,0,đang yên đang lành lại bị lôi vào ,529
751,0,vô kênh chưa biết nghe phốt  username  an kìa,531
757,0,phúc du là đỉnh nhất ,532
759,0,đây là rap hay thơ chế,533
760,2,vẫn có người khen thế mới tài chắc bố mẹ chủ nhật tự hào lắm,534
762,0,qu username hay,536
765,0,hay qu username ,537
766,0,lần đầu thích nghe,538
767,2,hỏng hết 1 thế hệ,539
769,0,nhạc có cả cụ luôn,540
770,0,"tấu hài là 1 phần , thần thái tê tái mới hết nước chấm ",541
771,0,mình hiểu là đánh liêng,542
772,0,khịa kinh vậy  trời,543
773,0,chửi gì mà có nuôi con 5  username  rồi còn bỏ con ,544
775,2,giới trẻ giờ khác thật,545
782,2,"chịu thật, ngôn từ khịa nhau chán quá",547
785,0,tao khong thấm nổi ,549
788,0,nghe mãi vẫn thấy hay ,551
796,0, đùa cho tao 1  username  bảo tao ngồi nghe 1 tiếng chắc tao xin thôi,555
797,0,fan của ronaldo đây rồi,556
798,0,không thẩm nổi,557
799,0,tóm gọn là thi chửi à tụi bay ,558
801,2,"chịu , chả hiểu nhạc nhẽo gì không lọt tai",559
805,0,nghe cái bic ai liền,562
807,0,đây là tự vả mà vậy,564
808,0,không hiểu đó là thể loại gì,565
809,0,chả hiểu ngôn từ hay ho gì ta. nghe câu cuối xem.,566
810,0,riêng phần này mình theo parker,567
811,2,"chồng tao còn không cho con tao được nhiều username nhiều nào, chắc tại chồng tao không nổi tiếng",568
812,0,chất thật sự . cười sặc cơm ,569
815,0,fan đóm xem song lặng lẽ đi ra ,572
816,0,mày username ai thấy răng tao ở đâu không ,573
817,0,qu username thâm thuý,574
820,0,trend lâu nhất mà tôi từng thấy,575
821,0, bắc kỳ  bạn  phóng khoáng anh  an nhàn rồi  rực rỡ không  khôn ngoan y  yêu thương,576
830,0,miền bắc cứu miền nam đúng nhận sai cải,577
831,0," username  mấy anh hùng bàn phím , tôi đi vào nam rồi thấy nhiều người vẫn quý miền bắc.",578
833,0,tui có mẹ là người bắc và bố người nam . thấy  phân biệt vùng miền mà không biết nói sao,580
834,0,"không phải hai quốc gia nha nói đúng hơn là hai vùng lãnh thổ thôi,vì trên danh  username  đàng trong vẫn thần phục nhà lê vẫn thuộc đại việt",581
836,3,có miền bắc mới có miền nam,582
837,0,"tuy miền nam và miền bắc hay khịa nhau ,  username người mỗi khi có chiến trận sảy ra thì anh em 3 miền điều một lòng cả ",583
839,3,tất cả là tại miền nam,584
841,0,  bắc kỳ  bạn  phóng khoáng anh  an nhàn rồi  rực rỡ không  khôn ngoan y  yêu thương,585
842,3,tao người miền trung coi tụi nó chửi nhau vui mà ,586
843,0, bắc kỳ  bạn  phóng khoáng anh  an nhàn rồi  rực rỡ không  khôn ngoan y  yêu thương yêu nước,587
844,3,nè chả bh người nam lại đi nói các bạn  như vậy do các bạn nói người ta  trước nhé miền nam tụi tui hoà đồng không  username  bạn mà giàu nghèo này kia các kiểu đâu,588
848,0,cấm từ này lại có từ khác thôi. cái gốc rễ  phân biệt vùng miền không giải  username ết được thì mãi mãi không bao giờ hết được,589
849,0,hình như vua gia  username  là người đặt tiền cho nước là việt nam hay là người vẽ lá cờ đó ạ mình không nhớ rỏ nên không khẳng định có gì sai cho mình xin lỗi ạ,590
850,0,may tao miền trung,591
854,0,những vị anh hùngười  username ̃người ngườ đi lính việtao nam hi sinh vì tổ quốcái và họ nhậnhiều lạ đi thứ gì..,592
856,3,tại sao không ai kỳ thị miền nam ,593
858,0,em mới học bài quân tây sơn đánh nhà trịnh với quân xiêm,594
860,0,"phân biệt làm gì người thì có người tốt người xấu do cá  username  con người thôi, em là người miền nam bỏ học đi làm ở 93 thời gian đầu khó khăn vô tình gặp được vài cô",595
861,0," bắc kỳ,nam kỳ, bắc trung nam là anh em 1 nhà",596
862,3,nam kỳ bị  username hộ nhờ đến miền bắc,597
863,0,ai người việt nam mình cũng coi là người nhà,598
868,3,miền nam xin chào miền bắc ạ,599
871,0,miền tây ngồi hóng ,600
872,0, bắc kỳ  bạn  phồn  username  anh  an nhàn rồi  rực rỡ không  khôn ngoan y  yêu thương.,601
873,0,nhiễu điều phủ lấy gi username gương. người trong 1 nước phải thương nhau cùng,602
874,0,miền nam miền bắc là một nhà,603
875,0,"trình bày rất tao username ết phục, chỉ là ai sẽ nhẫn ai sẽ nhường nhau lời nói.",604
876,0,không cần  username ờng. chỉ cần tôn trọng lẫn nhau là mừng lắm rồi.,605
877,0,tư tưởng khác nhau ,606
878,0,là ngườ đi  việt nam chúngười ta hãy yêu thương nhau ,607
879,3,vị lãnh tụ kính yêu giải  username hai miền bây giờ miền nam họ nói như này à tưởng tự hào vì mình có hai miền đâu ngờ người miền nam lại không muốn ,608
880,0,bắc trung nam là  anh em một nhà,609
881,3,nam kỳ cay bị  username hộ không tự đuổi giặc được,610
883,0,việt nam muôn năm ,611
884,0,nam kỳ nhiều  nhìu tiền anh  an nhàn mày  mạnh khoẻ không  khôn ngoan y  yêu thương,612
885,2, bắc kỳ anh em nam bắc một nhà,613
888,3,thực sụ thấy comem nhìu thấy thực sự buồn,614
890,0,ra ngoài đời có đứa nào dám nói đâu,615
892,0,nam bắc là 1 nhà,616
895,0, anh em ơi nhà tao có mở party nè ai tham gia không,617
896,0,"rất hay, phân biệt gây chia rẽ thì dễ. đoàn kết mới là khó",618
897,0,tôi phe tối cổ nên chả hiểu gì,619
898,0,bạn làm về nhà tây sơn vua quang trung và vua gia  username  đi,620
899,0,em ở sông gianh nè   tạm biệt,621
900,0,có tí kiến thức thấy sang hẳn,622
901,0,theo tôi tiên tri thì việt nam ta sẽ  username  thịnh khoảng 100 năm nữa đến năm 2100 trở đi sẽ nội bộ lục đục . quan dân không đồng nhất làm đất nước suy yếu. và ngoại bang sẽ nhảy vào. lại chiến tranh.,623
902,0,xin đừng kì thị ngừoi bắc rage,624
908,0, video nói về  phân biệt vùng miền có  bình luận sạch nhất mà toi thấy ,626
910,0,bắc trung nam là anh em 1 nhà,627
912,2," video í  username  đến mấy thì  bình luận vẫn vậy không thay đổi được, phân biệt vùng miền ở trên tiktok đang đi quá giới hạn rồi",628
913,0,"vũ21 chỉ là cái cớ , đâu thể vì 1 người mà chúng ta chia cắt",629
917,3,nam kỳ chào bắc ạ ,630
919,0,nam bắc một nhà,632
921,0,hẳn là tiện tay ,633
923,3,ai team miền trung sẽ là trungki,634
926,0,người mà thống nhất dân tộc việt nam và các dân tộc nước khác là chủ tịch hồ chí minh ,635
927,0,đất nước nào cũng có  phân biệt vùng miền. chỉ là nhiều hay ít thôi,636
